<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),5.714819416633019,2.3652605331861056,2.1316886651210294,2.0892304677229663,1.8097469757764768,1.821128815259689,1.5799504512395615,2.479182265355037,216.1361592922455,2.2029525145506246,63.65401582717895,1.73325500977345,1.4238038851664616,1.4196753367399557,1.3635846211360052,1.2295678404661325,1.5001890732691838,20.23728438890897,2.649860193179204,1.7034982876899916,13.067137376161723,28.20418787858425,1.406547601406391,13187.433823285348,2.237124686363416,1.7324870134011292,5.429553322608655,35.696660503363,2.0652593362025726,5.979774137032337
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ELU(alpha=1.0),1.9841197392879388,1.6877033374248407,1.8310220058147724,1.575610876083374,1.6224500277103522,1.355129627081064,1.3838571768540602,437.90257556010516,1.9121842781702678,1.516269720517672,1.726981704051678,1.4831748956289046,1.2868725061416626,1.2182844357612805,1.2450711757708819,1.2718454477114556,1.2254201693412585,1.5332414431449695,1.4194057171161358,1.2846639859370697,2.1317430337270102,3.4144634894835644,1.1266651367529845,1.682642203110915,1.4215800273112762,1.187724272410075,1.7586647455508893,1.524697646116599,1.9123708651616023,1.658275041824732
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),1.930421051612267,1.556526675591102,1.3738312042676486,1.2470662612181442,1.1639659203015842,1.0600525687902402,1.0024521485353128,0.957630254366459,1.4670914182296166,1.7838013315812136,1.4825661931282434,1.1060399517034873,0.9223380064352965,0.9419578127371959,1.23078945569503,1.929558908022367,2.015433806639451,7.474713507676736,2.598577451705933,2.384781363682869,1.4999040661714016,1.7880354829323597,1.336628223076845,1.2552745406444257,1.132219553910769,1.087974526331975,1.0904721608528725,1.0567626904218625,1.1836221389281445,2.7677641269488213
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,LeakyReLU(negative_slope=0.01),1.591914476492466,1.5587492508765979,1.2196927804213304,1.1293270389238994,1.108792564807794,1.0370156398186317,1.0071447078998272,0.978345377322955,2.7879196863908033,2.1673712883240137,1.0909900619433477,0.9802874846336169,2.085269185212942,0.8791469289706304,1.1111623675395281,1.1134964991838505,1.335558723180722,1.4048180213341346,1.3034339547157288,1.2803481205915794,1.0397742482332082,1.1425810654958088,1.0778125814902477,1.3467340561059804,1.053128875218905,0.985451015142294,0.9664822129102854,58.70422969108973,1.0895936764203584,1.4503941108018925
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ReLU(inplace=True),1.8852570008008909,1.4908031194637983,1.3130624104768802,1.1768376973959116,1.0986263623604409,1.0180154173802107,0.9631479651500017,0.927061738112034,0.8820647044059557,0.8330184798974257,0.8025647903100038,0.7780259627562303,0.7600954960554074,0.9200343456023778,0.7425784422801092,0.8224368670047858,0.8319393582833119,0.759935482037373,0.8879762759575477,0.7864573461887164,0.7400329418671436,1.1567736955789418,1.1091926999581165,1.3861616152983445,1.1353852278146987,1.079265471910819,0.9818067199144608,0.9336936950683594,2.385479105435885,1.083918703519381
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,ReLU(inplace=True),1.6470862718728871,1.4309667196029272,1.2518732425494072,1.1661977569262187,1.0968924776101723,1.0764664365695074,1.0866479674975078,1.0094169913194118,1.015352262900426,1.0017321614118724,0.9695345514859909,1.0045036306748023,1.039282914919731,1.004427092197614,1.0257614927414136,1.0219115905272655,1.1054629989159412,1.0254073769618304,0.9813558535698133,1.0782392605757103,0.9853774034059964,1.7823134813553247,1.007881644444588,1.5371973850788214,1.0249792612515962,1.0875453994824336,1.1924918309236183,1.4249789806512685,1.4730425156079805,1.0168495789552345
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,PReLU(num_parameters=1),4.569520856172611,5.840949861819928,5.075349849309677,11.276842801387494,5.316374925466684,51.42361946900686,17.622744358502903,33.40257806288891,478.8636201662895,26.026163322497638,751.8463763322586,153.9474460173876,1165.53064281268,33.262785407213066,59.0393777908423,479.25182493160935,13.445121298080835,21.557514300713173,755.9789733605508,49.14785471818386,44.19967796068925,27.209156688054403,14.629520451716887,42.2223361162039,13.28513826712584,9.260827308434706,8.653946958444058,2.8684391516905565,46.4365947668369,21.903943845553275
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,PReLU(num_parameters=1),2.1174308917461295,2.0428764055936766,2.082232869588412,2.0706606614284024,1.9291118719638922,2.0915718567677035,2.240054735770592,2.1348492059952173,2.452303709127964,2.081233486151084,2.370927040393536,2.074603728758983,2.485557653965094,2.1218323432482205,2.2570845713982215,134.7960711748172,2.399345746407142,2.121975837609707,2.438751599727533,2.334872624812982,2.116073195750897,2.2450328331727247,2.032548439808381,2.3332564891913,2.0819060099430575,2.1739732179886255,2.1462200666085267,1.8896269278648572,2.1529963597273216,2.2329050394204946
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,CELU(alpha=1.0),4.809397059220534,3.695175095093556,2.187171299640949,1.9363607614468306,1.8273340102953788,1.8301146605075933,419.43549688962787,5.361612805342063,23.165858697891235,2.6092546267387196,2.56981536425077,2.5390602515294,2.5136232767349633,4.8442620668655785,2.80895329499856,2.721042601267497,2.6668646898025123,2.4859809141892653,2.521253695854774,2.45275344481835,2.463167207668989,2.48443550329942,2.5046347935994464,2.4857222850506124,2.598521949083377,2.476638280428373,2.454968529481154,2.50742065234062,2.4804061877421844,2.4960672671978292
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,CELU(alpha=1.0),1.9473780943797185,2.0882970797709928,1.832053074469933,1.686598077798501,1.7418816884358723,1.4258912648910131,2.30501123269399,2.5031092778230324,2.419301992807633,2.8837853639553757,2.4277296249683085,2.5190750696720223,2.398367178745759,2.4779121631231065,2.49688397309719,2.408339934471326,2.62929281210288,2.4660197099049888,2.5079253208942904,2.4303567715180225,2.5562087450271997,2.4837813132848496,2.5021823002741885,2.409950996056581,2.403807676755465,2.392460505167643,2.498683580985436,2.4698071968861117,2.4345815303998117,2.40475486486386
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,Softplus(beta=1; threshold=20),3.15841403618837,2.3739827021574365,1.9744935005139082,1.6390954280510928,1.4616165986427894,1.353786562039302,1.2794320864555164,1.2009559402099022,1.1195388949834384,1.1203137571995074,1.092006508509318,0.9748479675023983,0.9114221823521149,0.8610106819715255,0.8739072976968227,0.8070484769649995,0.8392351443950946,0.7793560911447573,0.7470989557412955,0.7503489757195497,0.715965146284837,0.8784204189593975,0.7818457163297213,0.7654428692964407,1.303642160158891,0.7480485035822941,0.7972768584887187,0.7871260841687521,0.958278082884275,0.7643978430674626
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.adam.Adam'>,Softplus(beta=1; threshold=20),2.3897343232081485,2.1446266969045005,1.7253188506150856,1.557076062911596,1.4090037559851623,1.2934882304607294,1.2252076283479347,1.2810989159804125,1.1759629280139239,1.1373583536881666,1.0788244834313025,1.1065484529886491,1.0144484425202394,1.0325159675035722,1.025887295221671,1.0369205459570274,1.0184861681400201,1.0370124547909467,0.9479610629570789,0.9921454466306247,0.9745139556053357,1.1401261335764177,0.9379194562251751,1.0020957115368965,1.031710481032347,1.012416349007533,1.1157217637086525,1.0088436771661808,0.9883816991096888,0.9569413463274637
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,ELU(alpha=1.0),289972990796.03235,14480443179.223719,2298781472.896795,678979953.0199419,12452650.34662642,470418963380.0125,1280588745.7247124,45028117.847419836,89074184644.30359,1123691024.719144,31225549881.74837,33180412.77087827,181313613.16158885,5052078.146493686,3853694716077.0684,36640385652.657234,12729772.272457965,5432495.494173275,397912395.5821095,62220139564215.65,5069747.643022273,7219048.789244217,2095809297.6839752,1009496.8134308448,319175.98123309796,105730.25723540477,4965885300.920718,46066565.7424631,1430799.9273135846,500381.01854103286
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,ELU(alpha=1.0),19848372.256410256,408677.45673076925,208.4361310127454,34.27221596546662,71.39156282865085,53.759807782295425,55.413794493063904,50.599862123147034,75.62955200977815,47.26867705125075,36.317244896521935,68.08251953125,79.69309860620743,64.26630069047977,300.425300011268,62.99316993126502,61.42517520219852,8405288211.692307,47.6944446074657,119.71151616023137,74.38402831248747,56.78774652725611,43.72304574037209,64.01404747596153,53.19344095083383,66.375729683118,44.07964950952775,56.6294925396259,69.32622449825972,82.70454876239484
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,LeakyReLU(negative_slope=0.01),559081165605.299,352003565821.0769,14666441106756.596,36124321024565.83,5830481054726.564,1315063387484.554,7688004241040.738,9214626317248.328,9258814345612.8,4378501169280.6562,6230446656224.492,828463872228176.1,6870951278636.636,12378445025339.076,14437853318170.256,116528821056685.3,10713232288431.918,46966726723541.99,17085229897964.309,910125315852697.6,21977238082229.168,130149037064391.55,38601155582760.695,14985422542002.543,14455372149513.19,23102955003662.44,8049135721676.8,5235902070983.549,20798271010112.33,50045447717431.14
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,LeakyReLU(negative_slope=0.01),2109521.9262820515,72725835.8974359,277779965.1282051,2429895089.230769,2035574843.0769231,234459028.5128205,624892686.7692307,1487480402.0512822,103397098942.35898,552391606.9743589,1165855169.6410255,8166160828888.615,4075135468.3076925,117419895676.71794,5643997289.025641,9681448631.794872,6941966572.307693,142547475009.64102,6887115618.461538,37028741592.61539,19706132453.74359,53646145273.4359,17745379879.384617,30436696011.48718,14640888280.615385,21272073872.410255,239838819039.17947,11275470742.97436,37227883073.64103,109849328403.6923
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,ReLU(inplace=True),263232216932.96265,7798497.273470101,1297138.1090370594,210135.34576979539,5264.7790945688885,121.65396531911996,17.363905242773203,2.340887328905937,2.5918177164517915,2.4840690735058906,2.327414061472966,2.363247701449272,2.317317372102004,2.3153316791240988,2.3156591464311647,2.358674765855838,2.3162706998678355,2.316423103136894,2.3190148231310723,2.3177426729446804,2.315713966809786,2.3151784285520898,2.3153675629542425,2.3213200899270863,2.3155902471297827,2.315491463587834,2.334150033119397,2.3161923775306117,2.3816741784413655,2.316127456762852
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,ReLU(inplace=True),2.3661724542960143,2.362524069272555,2.3616487185160318,2.3616642157236734,2.361902499810243,2.3618709368583484,2.3624418882223277,2.362121899922689,2.362085935397026,2.3623150067451673,2.36225641079438,2.3621997710986014,2.3624996160849547,2.361908625333737,2.362389393341847,2.3626242600954495,2.3621522585550943,2.3619140722812753,2.3616480888464513,2.361657050939707,2.3621725608140993,2.362573421918429,2.3619296000554013,2.3620711473318248,2.3621485111040945,2.362110871535081,2.3615943529667,2.362409457182273,2.3621960908938675,2.3618640960791173
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,PReLU(num_parameters=1),1594220634246.2407,14744932316015.074,16169647882328.615,17070375695917.047,14348747933943.959,1019559546280517.6,138694337224661.98,1250420436082562.0,32718176900878.44,344749206476768.5,20187711534085.25,1841818120895755.8,15621736949371.404,656759826173868.0,23438640644584.37,861868283697782.1,13093227293679.59,5641994482496920.0,12581621696999.057,151552442132491.16,33833381163087.426,1124065577537266.2,184259998515824.9,29088607498530.133,94510275797672.05,122367293928434.88,6611338109890956.0,46316495988670.36,536893510313269.8,86509890731575.14
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,PReLU(num_parameters=1),2916369.75,1670800856.6153846,105198586.46153846,132976412.1025641,1034648052.5128205,239371006267.07693,266901354443.48718,47214639051.48718,29894084450.46154,320584728155.89746,19964315122.871796,15546666840799.18,12558433805.128204,101467946587.89743,10497569555.692308,162079964133.7436,591379659.4871795,36360868312.61539,2089221428.5128205,1440254384.4102564,544645055.1794872,30299982506.666668,4494763753.025641,330991343.5897436,128387812850.8718,2763701563.076923,21100214114.46154,5790590385.230769,1278435131392.0,5811929783.794871
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,CELU(alpha=1.0),422201117183.61304,8747487788.941668,43992246070.772514,5332168344469.882,46806251834.73771,5855387216.834205,484745164.36106217,319714.82045614783,51128799.42176625,25553103706.741158,1283632.7093927627,113069.745603669,416806780.0146524,102088392847.34604,3171271559.502601,39966344.13322361,3941022.676257559,117681.65926337609,934677.8144730593,543343.992799084,357814.9254266788,506704.6372260852,47707.61208003118,114.30089713854667,113.1602048824995,211456.41940691043,498177.731308629,36579.1195973323,58360.45308348827,110.64689499292618
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,CELU(alpha=1.0),591026.8060897436,1955374.935897436,14.280532714648125,13.220567825513008,68.91941745464618,36.21167026421963,64.70769940889798,67.04619021293445,63.12438720311874,38.04743175017528,63.292025835086136,64.6074824210925,59.273494329207985,30.057909451998196,76.73887145213591,87.67376082982773,59.722037584353714,59.64783908159305,79.18843841552734,68.71854087633965,77.34154021434294,70.47774877303686,75.36300424429086,44.23221666384966,74.49885676457332,65.17708587646484,45.32629179343199,58.93871483435998,81.73946556678185,70.65248225285457
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,Softplus(beta=1; threshold=20),8893762921159.422,2880017.8768573115,200209.7286550045,1228.2070457739708,41.8366797434978,46.71768472378071,2.315326491380349,29.868997310980774,5.744975014221974,2.3152793676425247,2.3152536196586415,2.3153169460785694,2.3152116971138197,2.3152785142262777,2.3152891183510804,2.315331252415975,20.647248790202998,2.3152566530765633,8.48470632479741,2.3153170084341976,2.315295605781751,3.203329997184949,2.315166648228963,2.3153919990246115,2.3153284708658854,2.315230079797598,38.328970330800765,2.315247753338936,2.315385562945635,2.315234812712058
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.rmsprop.RMSprop'>,Softplus(beta=1; threshold=20),3.5358397410466123,3.058416030345819,2.3676199362828183,2.3627592355777054,2.3617157324766502,2.3627230998797293,2.3617661732893724,2.362586681659405,2.3619992488469834,2.3619341422349978,2.3615736288902087,2.3620166839697423,2.3619177647126026,2.3621923251029773,2.3616054486005735,2.362084382619613,2.3623251059116464,2.362194672608987,2.3619780846131153,2.3619947678003554,2.361791751323602,2.362717622365707,2.362120053707025,2.362163531474578,2.362265311754667,2.362014562655718,2.3620471404148984,2.362429686081715,2.3624552213228664,2.36266251710745
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,ELU(alpha=1.0),2.302601716457269,2.1177297488237037,1.923099169975672,1.8070527205100426,1.6959089786578447,1.5887587101031573,1.5044871495320247,1.4364625729047336,1.3824568815720386,1.3238181591033935,1.2772654184928307,1.2246811279883751,1.180150684943566,1.1370533891213246,1.09089766679666,1.0678188061102842,1.0262350583687807,0.993973252712152,0.9585761430935982,0.924404710989732,0.8933017758222727,0.8588830379339365,0.845817005328643,0.809973083398281,0.777753135179862,0.7552796369943864,0.725624430179596,0.6951669368988428,0.6766424658970955,0.6493955126175514
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,ELU(alpha=1.0),2.3151064897194886,2.015052141287388,1.8680337086702004,1.793755026964041,1.7101689882767506,1.6037230430505214,1.54084989352104,1.5541197917400262,1.5294091120744362,1.3443466700040376,1.2719885905583699,1.2496707653388,1.2992583421560435,1.2603780459135006,1.3097218764133942,1.2110790992394471,1.0529269744188359,1.187291906430171,1.0419518091739752,1.1524665783613155,1.2268290580847325,0.9439671238263448,1.07689145895151,1.002241557989365,1.0218882117515955,0.9810362412379339,0.9194227074965452,0.9247418473928403,1.3628820822789118,0.9788482143328741
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,LeakyReLU(negative_slope=0.01),2.314100300960052,2.313233503928551,2.3106965554066194,2.296996539678329,2.244569213573749,2.1544858785775993,2.090350124774835,2.038072196642558,1.9939803209060278,1.9369011194278032,1.8783072563318106,1.838979701506786,1.7893291247196688,1.750210302303999,1.7057254241063045,1.6664039520116953,1.6163027934539012,1.5680521934460372,1.521080448688605,1.478729614844689,1.4305426530348948,1.3750078335786478,1.3316756095641697,1.2997797874303965,1.2589141093767606,1.22222446845128,1.1834411874795572,1.159238835175832,1.1219471020576282,1.0961381007463504
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,LeakyReLU(negative_slope=0.01),2.36084376848661,2.3593117701701627,2.3540028731028237,2.3228740875537577,2.233523582800841,2.1598370319757705,2.1032957083139663,2.0500655388220763,2.0354162760269947,1.9163614694888775,1.865450626764542,1.8599757506297185,1.86928841089591,1.8614365871136005,1.6807862153420081,1.750644998672681,1.6007930926787548,1.556777217449286,1.4494540844208155,1.4893686985358214,1.390363341722733,1.3334361987236218,1.3613724555724707,1.376731921464969,1.5237460442078419,1.3828188608854244,1.5968314409255981,1.1623199230585344,1.3246413194216216,1.3845063142287426
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,ReLU(inplace=True),2.3143597908509084,2.3137814705188458,2.312915997627454,2.310565558457986,2.2979814407153007,2.240262482716487,2.153172265566312,2.0893511625436636,2.03576056712713,1.9797118517068717,1.9184050437731621,1.8758532811433841,1.8403321608518943,1.780915229748457,1.7484835123404479,1.7107886222692636,1.6720073443192702,1.6181138986196273,1.573396139878493,1.5224756424243633,1.4712058568612123,1.4179118511004325,1.375833363410754,1.3303079391137147,1.290656560506576,1.257287534689292,1.2258745095668695,1.1947229608511314,1.165996876741067,1.1303859181893177
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,ReLU(inplace=True),2.3612276040590725,2.360470887942192,2.3589397026942325,2.3539023460485997,2.3244959941277137,2.2265125604776235,2.159560194382301,2.1257475583981247,2.0384399554668327,1.9485078988931117,1.9139193968895154,1.8753740848639073,1.8390860374157245,1.7957468430201213,2.1897525176023827,1.8293546774448493,1.745958135678218,1.595042109489441,1.6290792776988103,1.5662012986647778,1.5730082591374714,1.3976805271246495,1.4019591441521277,1.3696498442918827,1.357808415706341,1.2597724963457158,1.322518492356325,1.2705277510178394,1.250192947876759,1.2145286859610143
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,PReLU(num_parameters=1),2.3138416388095955,2.3124923192537747,2.308504049594586,2.2862045483711437,2.18079995742211,2.0114039353835276,1.915826591467246,1.8229684945864555,1.7351477726911888,1.6241495107993102,1.5205181482510688,1.4311097328479474,1.351591477027306,1.2663168986638387,1.1939374911479461,1.1080154785743126,1.0374650683158484,0.9724650762020013,0.8971240520477295,0.8424719202212798,0.7758755784768324,0.7024257662968758,0.649831542907617,0.5814554723409506,0.5207359955861018,0.47594299079515995,0.40448710062564946,0.36019331690592643,0.29328881196486645,nan
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,PReLU(num_parameters=1),2.3603315903590274,2.358072898326776,2.3495615078852725,2.2963984318268604,2.1146707045726285,2.0288280554306812,1.9550775350668492,1.8255185255637536,1.7674873303144405,1.5549462330647004,1.5296911001205444,1.4036904328908675,1.4110780006799943,1.3402873644462,1.2322813822672918,1.215861406081762,1.171839130230439,1.364632092989408,1.260515231352586,1.2089375731272576,1.096356294093988,1.0007307254351103,1.2570461279306657,1.4928221855408106,1.1907463516944494,1.07395267028075,1.0865155764115162,1.2437749122961974,1.7374838132124681,nan
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,CELU(alpha=1.0),2.302646927955823,2.1046836608495467,1.9135208875705034,1.795146399277907,1.6797457768366888,1.5629519328092918,1.493808921178182,1.430477253595988,1.3783924610186846,1.3186632186938554,1.2780049421848394,1.2222036997477213,1.1762548312162742,1.1328997095425923,1.0970790303670443,1.0609438058657523,1.0214807094671787,0.9844373629643367,0.9508649535668202,0.9202313554592622,0.8864823689827552,0.8607370135111686,0.8264918009440104,0.8050139133746808,0.7768362225630344,0.747245448980576,0.7152853167974031,0.6982540586055853,0.6578799253854997,0.6425555378962786
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,CELU(alpha=1.0),2.3131257448440943,2.0086279954665747,1.8841207699897962,1.7512691112665029,1.6353909082901783,1.7487876079021356,1.4853368325111194,1.4503867473357763,1.4057230490904589,1.3564773889688344,1.244853105300512,1.2529583130127344,1.3168437908857296,1.3158805125798934,1.250829088382232,1.075607078197675,1.0936050506738515,1.0899144533352974,1.0192811320989559,1.0373288698685474,1.2653809846975865,1.0164088362302535,1.0521564193260975,0.979684666181222,0.9318690865467756,0.990058944775508,0.9855794463402185,0.9890315593817295,0.9689371860944308,0.9964241752257714
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,Softplus(beta=1; threshold=20),2.5220847178728154,2.378306391300299,2.3552581371405186,2.3462151429592035,2.341254592553163,2.335408576329549,2.3330090437179956,2.3309171297611333,2.329519413679074,2.3288330799494035,2.3263767474736925,2.328063942835881,2.3253910480401454,2.324878889475113,2.324328954403217,2.323876905441284,2.3222289048708404,2.3227467463566707,2.3217995582482756,2.3225908475044448,2.3212168387877634,2.3219491200569347,2.321002550614186,2.3204317643092227,2.3201455262991098,2.320348413173969,2.320081587326832,2.319327573287181,2.31950011131091,2.319286803710155
<class 'src.alexnet.AlexNet'>,<class 'torch.optim.sgd.SGD'>,Softplus(beta=1; threshold=20),2.656794315729386,2.4055798665071144,2.3848495483398438,2.482766567132412,2.40539122850467,2.3751606329893455,2.3863790402045617,2.403875870582385,2.3817022091303115,2.3935979268489738,2.3989320412660255,2.3924582371344933,2.369250383132543,2.3729971738962026,2.37953580954136,2.3856929387801733,2.372067139698909,2.3706486958723803,2.378552828079615,2.3721007933983436,2.371227570069142,2.3667178337390604,2.3688643956795716,2.373264636748876,2.3708666532467575,2.3625845175523024,2.3671547449552097,2.366321814365876,2.363486864627936,2.364533314338097
